idx,gene_symbol,entrez
21429,HAO1,54363
21430,TMX4,56255
21431,PLCB1,23236
21432,PLCB4,5332
21433,LAMP5-AS1,101929329
21434,LAMP5,24141
21435,PAK7,57144
21436,LOC101929371,101929371
21437,SNAP25-AS1,100131208
21438,ANKEF1,63926
21439,SNAP25,6616
21440,MKKS,8195
21441,SLX4IP,128710
21442,JAG1,182
21443,LOC101929395,101929395
21444,LOC101929413,101929413
21445,LOC339593,339593
21446,LINC00687,728450
21447,BTBD3,22903
21448,LOC101929486,101929486
21449,LOC102606466,102606466
21450,LOC100505515,100505515
21451,SPTLC3,55304
21452,ISM1,140862
21453,ISM1-AS1,100505536
21454,TASP1,55617
21455,ESF1,51575
21456,NDUFAF5,79133
21457,SEL1L2,80343
21458,MACROD2,140733
21459,FLRT3,23767
21460,MACROD2-IT1,140848
21461,MACROD2-AS1,100379174
21462,LOC613266,613266
21463,KIF16B,55614
21464,SNRPB2,6629
21465,OTOR,56914
21466,PCSK2,5126
21467,BFSP1,631
21468,DSTN,11034
21469,RRBP1,6238
21470,BANF2,140836
21471,SNX5,27131
21472,SNORD17,692086
21473,MGME1,92667
21474,OVOL2,58495
21475,PET117,100303755
21476,CSRP2BP,57325
21477,ZNF133,7692
21478,LINC00851,440757
21479,DZANK1,55184
21480,POLR3F,10621
21481,RBBP9,10741
21482,SEC23B,10483
21483,LINC00493,388789
21484,DTD1,92675
21485,LOC101929526,101929526
21486,LINC00652,29075
21487,LOC100270804,100270804
21488,C20orf78,100128496
21489,SCP2D1,140856
21490,SLC24A3,57419
21491,LOC100130264,100130264
21492,RIN2,54453
21493,NAA20,51126
21494,CRNKL1,51340
21495,CFAP61,26074
21496,INSM1,3642
21497,RALGAPA2,57186
21498,KIZ,55857
21499,KIZ-AS1,101929591
21500,XRN2,22803
21501,NKX2-4,644524
21502,NKX2-2,4821
21503,LOC101929625,101929625
21504,LOC101929608,101929608
21505,PAX1,5075
21506,LINC01432,100270679
21507,LINC01427,101929663
21508,LOC284788,284788
21509,LINC00261,140828
21510,FOXA2,3170
21511,LINC01384,101929685
21512,SSTR4,6754
21513,THBD,7056
21514,CD93,22918
21515,LINC00656,200261
21516,NXT1,29107
21517,LOC100505683,100505683
21518,GZF1,64412
21519,NAPB,63908
21520,CSTL1,128817
21521,CST8,10047
21522,CST13P,164380
21523,CST9L,128821
21524,CST9,128822
21525,CST3,1471
21526,CST4,1472
21527,CST1,1469
21528,CST2,1470
21529,CST5,1473
21530,GGTLC1,92086
21531,FLJ33581,400839
21532,SYNDIG1,79953
21533,CST7,8530
21534,APMAP,57136
21535,ACSS1,84532
21536,VSX1,30813
21537,LOC284798,284798
21538,LOC101926889,101926889
21539,ENTPD6,955
21540,PYGB,5834
21541,ABHD12,26090
21542,GINS1,9837
21543,NINL,22981
21544,NANP,140838
21545,ZNF337-AS1,102724826
21546,ZNF337,26152
21547,FAM182B,728882
21548,LOC101926935,101926935
21549,LOC101926955,101926955
21550,LOC100134868,100134868
21551,FAM182A,284800
21552,NCOR1P1,149934
21553,MIR663AHG,284801
21554,MIR663A,724033
21555,FRG1BP,284802
21556,MLLT10P1,140678
21557,DEFB118,117285
21558,DEFB121,245934
21559,DEFB123,245936
21560,REM1,28954
21561,LINC00028,140875
21562,HM13,81502
21563,MCTS2P,100101490
21564,HM13-AS1,100874042
21565,ID1,3397
21566,COX4I2,84701
21567,BCL2L1,598
21568,ABALON,103021294
21569,TPX2,22974
21570,MYLK2,85366
21571,FOXS1,2307
21572,DUSP15,128853
21573,TTLL9,164395
21574,PDRG1,81572
21575,XKR7,343702
21576,CCM2L,140706
21577,HCK,3055
21578,TM9SF4,9777
21579,TSPY26P,128854
21580,PLAGL2,5326
21581,POFUT1,23509
21582,KIF3B,9371
21583,ASXL1,171023
21584,NOL4L,140688
21585,LOC101929698,101929698
21586,LOC149950,149950
21587,C20orf203,284805
21588,COMMD7,149951
21589,DNMT3B,1789
21590,MAPRE1,22919
21591,SUN5,140732
21592,BPIFB2,80341
21593,BPIFB6,128859
21594,BPIFB3,359710
21595,BPIFB4,149954
21596,BPIFA2,140683
21597,BPIFA4P,317716
21598,BPIFA3,128861
21599,BPIFA1,51297
21600,BPIFB1,92747
21601,CDK5RAP1,51654
21602,SNTA1,6640
21603,CBFA2T2,9139
21604,NECAB3,63941
21605,C20orf144,128864
21606,ACTL10,170487
21607,E2F1,1869
21608,PXMP4,11264
21609,ZNF341,84905
21610,ZNF341-AS1,101929746
21611,CHMP4B,128866
21612,RALY-AS1,101926888
21613,RALY,22913
21614,EIF2S2,8894
21615,ASIP,434
21616,AHCY,191
21617,ITCH,83737
21618,DYNLRB1,83658
21619,MAP1LC3A,84557
21620,PIGU,128869
21621,TP53INP2,58476
21622,NCOA6,23054
21623,HMGB3P1,128872
21624,GGT7,2686
21625,ACSS2,55902
21626,GSS,2937
21627,MYH7B,57644
21628,TRPC4AP,26133
21629,EDEM2,55741
21630,PROCR,10544
21631,MMP24,10893
21632,MMP24-AS1,101410538
21633,EIF6,3692
21634,FAM83C-AS1,140846
21635,FAM83C,128876
21636,UQCC1,55245
21637,GDF5,8200
21638,CEP250,11190
21639,C20orf173,140873
21640,ERGIC3,51614
21641,FER1L4,80307
21642,SPAG4,6676
21643,CPNE1,8904
21644,RBM12,10137
21645,NFS1,9054
21646,ROMO1,140823
21647,RBM39,9584
21648,PHF20,51230
21649,SCAND1,51282
21650,CNBD2,140894
21651,LINC00657,647979
21652,EPB41L1,2036
21653,AAR2,25980
21654,DLGAP4,22839
21655,DLGAP4-AS1,101926987
21656,MYL9,10398
21657,TGIF2,60436
21658,TGIF2-C20orf24,100527943
21659,C20orf24,55969
21660,SLA2,84174
21661,NDRG3,57446
21662,DSN1,79980
21663,SOGA1,140710
21664,TLDC2,140711
21665,SAMHD1,25939
21666,RBL1,5933
21667,MROH8,140699
21668,RPN2,6185
21669,GHRH,2691
21670,MANBAL,63905
21671,SRC,6714
21672,BLCAP,10904
21673,NNAT,4826
21674,LINC00489,100861522
21675,LOC100287792,100287792
21676,CTNNBL1,56259
21677,VSTM2L,128434
21678,TTI1,9675
21679,RPRD1B,58490
21680,TGM2,7052
21681,KIAA1755,85449
21682,LOC149684,149684
21683,BPI,671
21684,LBP,3929
21685,SNHG17,388796
21686,SNORA71B,26776
21687,SNORA71A,26777
21688,SNORA71C,677839
21689,SNORA71D,677840
21690,SNHG11,128439
21691,SNORA71E,677821
21692,RALGAPB,57148
21693,ADIG,149685
21694,ARHGAP40,343578
21695,SLC32A1,140679
21696,ACTR5,79913
21697,PPP1R16B,26051
21698,FAM83D,81610
21699,DHX35,60625
21700,LOC339568,339568
21701,LOC100505663,100505663
21702,MAFB,9935
21703,TOP1,7150
21704,PLCG1-AS1,101927117
21705,PLCG1,5335
21706,ZHX3,23051
21707,LPIN3,64900
21708,EMILIN3,90187
21709,CHD6,84181
21710,PTPRT,11122
21711,LOC101927159,101927159
21712,SRSF6,6431
21713,L3MBTL1,26013
21714,SGK2,10110
21715,IFT52,51098
21716,MYBL2,4605
21717,GTSF1L,149699
21718,TOX2,84969
21719,JPH2,57158
21720,OSER1,51526
21721,OSER1-AS1,100505783
21722,GDAP1L1,78997
21723,FITM2,128486
21724,R3HDML,140902
21725,HNF4A,3172
21726,HNF4A-AS1,101927219
21727,LINC01430,101927242
21728,C20orf62,140834
21729,TTPAL,79183
21730,SERINC3,10955
21731,PKIG,11142
21732,ADA,100
21733,LINC01260,79015
21734,WISP2,8839
21735,KCNK15,60598
21736,RIMS4,140730
21737,YWHAB,7529
21738,PABPC1L,80336
21739,TOMM34,10953
21740,STK4-AS1,100505826
21741,STK4,6789
21742,KCNS1,3787
21743,WFDC5,149708
21744,WFDC12,128488
21745,PI3,5266
21746,SEMG1,6406
21747,SEMG2,6407
21748,SLPI,6590
21749,MATN4,8785
21750,RBPJL,11317
21751,SDC4,6385
21752,SYS1,90196
21753,SYS1-DBNDD2,767557
21754,TP53TG5,27296
21755,DBNDD2,55861
21756,PIGT,51604
21757,WFDC2,10406
21758,SPINT3,10816
21759,WFDC6,140870
21760,EPPIN-WFDC6,100526773
21761,EPPIN,57119
21762,WFDC8,90199
21763,WFDC9,259240
21764,WFDC10A,140832
21765,WFDC11,259239
21766,WFDC10B,280664
21767,WFDC13,164237
21768,WFDC3,140686
21769,DNTTIP1,116092
21770,UBE2C,11065
21771,TNNC2,7125
21772,SNX21,90203
21773,ACOT8,10005
21774,ZSWIM3,140831
21775,ZSWIM1,90204
21776,SPATA25,128497
21777,NEURL2,140825
21778,CTSA,5476
21779,PLTP,5360
21780,PCIF1,63935
21781,ZNF335,63925
21782,MMP9,4318
21783,SLC12A5,57468
21784,NCOA5,57727
21785,CD40,958
21786,CDH22,64405
21787,SLC35C2,51006
21788,ELMO2,63916
21789,ZNF663P,100130934
21790,MKRN7P,7686
21791,ZNF334,55713
21792,OCSTAMP,128506
21793,SLC13A3,64849
21794,TP53RK,112858
21795,SLC2A10,81031
21796,EYA2,2139
21797,ZMYND8,23613
21798,LOC100131496,100131496
21799,NCOA3,8202
21800,SULF2,55959
21801,LINC01522,101927457
21802,LOC101060004,101060004
21803,LINC00494,284749
21804,PREX1,57580
21805,ARFGEF2,10564
21806,CSE1L-AS1,102723483
21807,CSE1L,1434
21808,STAU1,6780
21809,DDX27,55661
21810,ZNFX1,57169
21811,ZFAS1,441951
21812,KCNB1,3745
21813,PTGIS,5740
21814,B4GALT5,9334
21815,SLC9A8,23315
21816,SPATA2,9825
21817,RNF114,55905
21818,SNAI1,6615
21819,TRERNA1,100887755
21820,UBE2V1,7335
21821,TMEM189-UBE2V1,387522
21822,TMEM189,387521
21823,LINC01273,101927541
21824,CEBPB-AS1,101927559
21825,CEBPB,1051
21826,LOC100506115,100506115
21827,LINC01270,284751
21828,LINC01271,101927586
21829,PTPN1,5770
21830,FAM65C,140876
21831,LOC100506175,100506175
21832,PARD6B,84612
21833,BCAS4,55653
21834,ADNP,23394
21835,ADNP-AS1,101927631
21836,DPM1,8813
21837,MOCS3,27304
21838,KCNG1,3755
21839,NFATC2,4773
21840,ATP9A,10079
21841,SALL4,57167
21842,LINC01429,101927678
21843,ZFP64,55734
21844,LINC01524,101927700
21845,TSHZ2,128553
21846,LOC101927770,101927770
21847,ZNF217,7764
21848,SUMO1P1,391257
21849,BCAS1,8537
21850,CYP24A1,1591
21851,PFDN4,5203
21852,DOK5,55816
21853,LINC01441,101927796
21854,LINC01440,102723578
21855,CBLN4,140689
21856,MC3R,4159
21857,FAM210B,116151
21858,AURKA,6790
21859,CSTF1,1477
21860,CASS4,57091
21861,RTFDC1,51507
21862,GCNT7,140687
21863,FAM209A,200232
21864,FAM209B,388799
21865,TFAP2C,7022
21866,BMP7,655
21867,BMP7-AS1,102723590
21868,SPO11,23626
21869,RAE1,8480
21870,MTRNR2L3,100462983
21871,RBM38,55544
21872,CTCFL,140690
21873,PCK1,5105
21874,ZBP1,81030
21875,PMEPA1,56937
21876,NKILA,105416157
21877,C20orf85,128602
21878,ANKRD60,140731
21879,PPP4R1L,55370
21880,RAB22A,57403
21881,VAPB,9217
21882,APCDD1L,164284
21883,APCDD1L-AS1,149773
21884,MGC4294,79160
21885,STX16,8675
21886,STX16-NPEPL1,100534593
21887,NPEPL1,79716
21888,GNAS-AS1,149775
21889,GNAS,2778
21890,LOC101927932,101927932
21891,NELFCD,51497
21892,CTSZ,1522
21893,TUBB1,81027
21894,ATP5E,514
21895,SLMO2-ATP5E,100533975
21896,PRELID3B,51012
21897,ZNF831,128611
21898,EDN3,1908
21899,PHACTR3,116154
21900,LOC100506384,100506384
21901,SYCP2,10388
21902,FAM217B,63939
21903,PPP1R3D,5509
21904,CDH26,60437
21905,C20orf197,284756
21906,LOC729296,729296
21907,MIR646HG,284757
21908,LOC101928048,101928048
21909,LOC100506470,100506470
21910,CDH4,1002
21911,TAF4,6874
21912,LSM14B,149986
21913,PSMA7,5688
21914,SS18L1,26039
21915,MTG2,26164
21916,HRH3,11255
21917,OSBPL2,9885
21918,ADRM1,11047
21919,LAMA5,3911
21920,LAMA5-AS1,101928158
21921,RPS21,6227
21922,CABLES2,81928
21923,RBBP8NL,140893
21924,GATA5,140628
21925,C20orf166-AS1,253868
21926,MIR1-1HG,128826
21927,MIR133A2,406923
21928,SLCO4A1,28231
21929,SLCO4A1-AS1,100127888
21930,NTSR1,4923
21931,LINC00659,100652730
21932,MRGBP,55257
21933,OGFR-AS1,101409261
21934,OGFR,11054
21935,COL9A3,1299
21936,TCFL5,10732
21937,DPH3P1,100132911
21938,DIDO1,11083
21939,GID8,54994
21940,SLC17A9,63910
21941,BHLHE23,128408
21942,LOC63930,63930
21943,LINC00029,100144596
21944,LINC01056,100144597
21945,HAR1B,768097
21946,HAR1A,768096
21947,YTHDF1,54915
21948,BIRC7,79444
21949,NKAIN4,128414
21950,FLJ16779,100192386
21951,ARFGAP1,55738
21952,COL20A1,57642
21953,CHRNA4,1137
21954,LOC100130587,100130587
21955,KCNQ2,3785
21956,EEF1A2,1917
21957,PPDPF,79144
21958,PTK6,5753
21959,SRMS,6725
21960,C20orf195,79025
21961,HELZ2,85441
21962,GMEB2,26205
21963,STMN3,50861
21964,RTEL1,51750
21965,RTEL1-TNFRSF6B,100533107
21966,TNFRSF6B,8771
21967,ARFRP1,10139
21968,ZGPAT,84619
21969,LIME1,54923
21970,SLC2A4RG,56731
21971,ZBTB46,140685
21972,ZBTB46-AS1,101928604
21973,ABHD16B,140701
21974,TPD52L2,7165
21975,DNAJC5,80331
21976,UCKL1,54963
21977,MIR647,693232
21978,UCKL1-AS1,100113386
21979,ZNF512B,57473
21980,SAMD10,140700
21981,PRPF6,24148
21982,LINC00176,284739
21983,SOX18,54345
21984,TCEA2,6919
21985,RGS19,10287
21986,OPRL1,4987
21987,LKAAEAR1,198437
21988,NPBWR2,2832
21989,MYT1,4661
21990,PCMTD2,55251
21991,LINC00266-1,140849
21992,MIR3648-1,100500862
21993,TEKT4P2,100132288
21994,TPTE,7179
21995,BAGE4,85317
21996,BAGE5,85316
21997,BAGE2,85319
21998,BAGE,574
21999,ANKRD30BP2,149992
22000,POTED,317754
22001,CYP4F29P,54055
22002,ANKRD20A11P,391267
22003,LIPI,149998
22004,RBM11,54033
22005,ABCC13,150000
22006,HSPA13,6782
22007,SAMSN1,64092
22008,LOC388813,388813
22009,NRIP1,8204
22010,USP25,29761
22011,MIR99AHG,388815
22012,CXADR,1525
22013,BTG3,10950
22014,C21orf91-OT1,246312
22015,C21orf91,54149
22016,CHODL,140578
22017,TMPRSS15,5651
22018,LOC101927797,101927797
22019,LINC00320,387486
22020,NCAM2,4685
22021,LINC00317,378828
22022,LINC01425,101927821
22023,LOC101927843,101927843
22024,LINC00308,54143
22025,D21S2088E,266917
22026,LOC101927869,101927869
22027,LOC339622,339622
22028,LINC00158,54072
22029,MIR155HG,114614
22030,LINC00515,282566
22031,MRPL39,54148
22032,JAM2,58494
22033,ATP5J,522
22034,GABPA,2551
22035,APP,351
22036,CYYR1,116159
22037,ADAMTS1,9510
22038,ADAMTS5,11096
22039,LINC00113,54088
22040,LINC00314,246705
22041,LOC284825,284825
22042,LOC101927973,101927973
22043,LINC00161,118421
22044,N6AMT1,29104
22045,LTN1,26046
22046,RWDD2B,10069
22047,USP16,10600
22048,CCT8,10694
22049,MAP3K7CL,56911
22050,LINC00189,193629
22051,BACH1,571
22052,BACH1-IT2,100874322
22053,GRIK1,2897
22054,GRIK1-AS2,100379661
22055,GRIK1-AS1,642976
22056,CLDN17,26285
22057,LINC00307,266919
22058,CLDN8,9073
22059,KRTAP24-1,643803
22060,KRTAP26-1,388818
22061,KRTAP27-1,643812
22062,KRTAP13-2,337959
22063,KRTAP13-1,140258
22064,KRTAP13-3,337960
22065,KRTAP13-4,284827
22066,KRTAP19-1,337882
22067,KRTAP19-3,337970
22068,KRTAP19-5,337972
22069,KRTAP19-6,337973
22070,KRTAP6-3,337968
22071,KRTAP20-2,337976
22072,KRTAP21-2,337978
22073,KRTAP21-1,337977
22074,KRTAP8-1,337879
22075,KRTAP7-1,337878
22076,KRTAP11-1,337880
22077,KRTAP19-8,728299
22078,TIAM1,7074
22079,SOD1,6647
22080,SCAF4,57466
22081,HUNK,30811
22082,MIS18A,54069
22083,MRAP,56246
22084,URB1,9875
22085,SNORA80A,677846
22086,URB1-AS1,84996
22087,EVA1C,59271
22088,TCP10L,140290
22089,C21orf59,56683
22090,SYNJ1,8867
22091,PAXBP1-AS1,100506215
22092,PAXBP1,94104
22093,C21orf62-AS1,54067
22094,C21orf62,56245
22095,OLIG2,10215
22096,LINC00945,101930746
22097,OLIG1,116448
22098,LOC101928107,101928107
22099,LINC01548,728409
22100,IFNAR2,3455
22101,IL10RB-AS1,100288432
22102,IL10RB,3588
22103,IFNAR1,3454
22104,IFNGR2,3460
22105,TMEM50B,757
22106,DNAJC28,54943
22107,GART,2618
22108,SON,6651
22109,DONSON,29980
22110,CRYZL1,9946
22111,ITSN1,6453
22112,ATP5O,539
22113,SLC5A3,6526
22114,MRPS6,64968
22115,LINC00310,114036
22116,KCNE2,9992
22117,SMIM11A,54065
22118,C21orf140,101928147
22119,KCNE1,3753
22120,RCAN1,1827
22121,CLIC6,54102
22122,LINC00160,54064
22123,LINC01426,100506385
22124,RUNX1,861
22125,RUNX1-IT1,80215
22126,LOC100506403,100506403
22127,LOC101928269,101928269
22128,LOC100996609,100996609
22129,SETD4,54093
22130,LOC100133286,100133286
22131,CBR1,873
22132,CBR3-AS1,100506428
22133,CBR3,874
22134,DOPEY2,9980
22135,MORC3,23515
22136,CHAF1B,8208
22137,CLDN14,23562
22138,SIM2,6493
22139,HLCS,3141
22140,RIPPLY3,53820
22141,LOC105372795,105372795
22142,PIGP,51227
22143,TTC3,7267
22144,DSCR9,257203
22145,DSCR3,10311
22146,DYRK1A,1859
22147,KCNJ6,3763
22148,DSCR4,10281
22149,DSCR8,84677
22150,DSCR10,259234
22151,KCNJ15,3772
22152,LINC01423,102724678
22153,ERG,2078
22154,LINC00114,400866
22155,ETS2,2114
22156,LOC101928398,101928398
22157,FLJ45139,400867
22158,LOC101928435,101928435
22159,PSMG1,8624
22160,BRWD1,54014
22161,BRWD1-IT2,257357
22162,BRWD1-AS1,100874093
22163,HMGN1,3150
22164,WRB,7485
22165,LCA5L,150082
22166,SH3BGR,6450
22167,B3GALT5-AS1,114041
22168,B3GALT5,10317
22169,IGSF5,150084
22170,PCP4,5121
22171,DSCAM,1826
22172,DSCAM-AS1,100506492
22173,DSCAM-IT1,100874326
22174,LINC00323,284835
22175,BACE2,25825
22176,PLAC4,191585
22177,FAM3B,54097
22178,MX2,4600
22179,MX1,4599
22180,TMPRSS2,7113
22181,LINC00111,54090
22182,LINC00479,150135
22183,LINC00112,54089
22184,RIPK4,54101
22185,PRDM15,63977
22186,C2CD2,25966
22187,ZBTB21,49854
22188,ZNF295-AS1,150142
22189,UMODL1,89766
22190,UMODL1-AS1,150147
22191,ABCG1,9619
22192,TFF3,7033
22193,TFF2,7032
22194,TFF1,7031
22195,TMPRSS3,64699
22196,UBASH3A,53347
22197,RSPH1,89765
22198,SLC37A1,54020
22199,LOC101928233,101928233
22200,PDE9A,5152
22201,WDR4,10785
22202,NDUFV3,4731
22203,ERVH48-1,90625
22204,PKNOX1,5316
22205,CBS,875
22206,U2AF1,7307
22207,CRYAA,1409
22208,LINC00322,100126693
22209,TCONS_00029157,101928399
22210,SIK1,150094
22211,LINC00319,284836
22212,LINC00313,114038
22213,HSF2BP,11077
22214,RRP1B,23076
22215,PDXK,8566
22216,CSTB,1476
22217,RRP1,8568
22218,AATBC,284837
22219,AGPAT3,56894
22220,TRAPPC10,7109
22221,PWP2,5822
22222,C21orf33,8209
22223,ICOSLG,23308
22224,DNMT3L,29947
22225,AIRE,326
22226,PFKL,5211
22227,C21orf2,755
22228,TRPM2,7226
22229,TRPM2-AS,101928607
22230,LRRC3-AS1,100861510
22231,LRRC3,81543
22232,TSPEAR,54084
22233,TSPEAR-AS1,54082
22234,TSPEAR-AS2,114043
22235,KRTAP10-1,386677
22236,KRTAP10-2,386679
22237,KRTAP10-3,386682
22238,KRTAP10-4,386672
22239,KRTAP10-5,386680
22240,KRTAP10-6,386674
22241,KRTAP10-7,386675
22242,KRTAP10-8,386681
22243,KRTAP10-9,386676
22244,KRTAP10-10,353333
22245,KRTAP10-11,386678
22246,KRTAP12-4,386684
22247,KRTAP12-3,386683
22248,KRTAP12-2,353323
22249,KRTAP12-1,353332
22250,KRTAP10-12,386685
22251,UBE2G2,7327
22252,LINC01424,101928689
22253,SUMO3,6612
22254,PTTG1IP,754
22255,ITGB2,3689
22256,ITGB2-AS1,100505746
22257,LINC01547,84536
22258,FAM207A,85395
22259,LINC00163,727699
22260,LINC00162,378825
22261,SSR4P1,728039
22262,ADARB1,104
22263,POFUT2,23275
22264,LOC642852,642852
22265,LINC00316,388830
22266,COL18A1,80781
22267,COL18A1-AS2,100874236
22268,COL18A1-AS1,378832
22269,SLC19A1,6573
22270,LOC100129027,100129027
22271,PCBP3,54039
22272,LOC101928796,101928796
22273,COL6A1,1291
22274,COL6A2,1292
22275,FTCD,10841
22276,SPATC1L,84221
22277,LSS,4047
22278,MCM3AP-AS1,114044
22279,MCM3AP,8888
22280,YBEY,54059
22281,C21orf58,54058
22282,PCNT,5116
22283,DIP2A,23181
22284,DIP2A-IT1,100862692
22285,S100B,6285
22286,PRMT2,3275
22287,LOC102723780,102723780
22288,RNA5-8S5,100008587
22289,DUXAP8,503637
22290,BMS1P18,414763
22291,POTEH,23784
22292,POTEH-AS1,100852406
22293,OR11H1,81061
22294,CCT8L2,150160
22295,TPTEP1,387590
22296,ANKRD62P1-PARP4P3,23783
22297,XKR3,150165
22298,HSFY1P1,27437
22299,GAB4,128954
22300,CECR7,100130418
22301,IL17RA,23765
22302,CECR6,27439
22303,LOC100996342,100996342
22304,CECR5,27440
22305,CECR5-AS1,100130717
22306,CECR1,51816
22307,CECR3,27442
22308,CECR2,27443
22309,SLC25A18,83733
22310,LOC101929372,101929372
22311,ATP6V1E1,529
22312,BCL2L13,23786
22313,BID,637
22314,MIR3198-1,100423025
22315,LINC00528,200298
22316,MICAL3,57553
22317,FLJ41941,100192420
22318,PEX26,55670
22319,TUBA8,51807
22320,USP18,11274
22321,GGT3P,2679
22322,DGCR6,8214
22323,PRODH,5625
22324,DGCR5,26220
22325,DGCR9,25787
22326,DGCR10,26222
22327,DGCR2,9993
22328,DGCR11,25786
22329,DGCR14,8220
22330,TSSK2,23617
22331,GSC2,2928
22332,LOC100652736,100652736
22333,SLC25A1,6576
22334,CLTCL1,8218
22335,HIRA,7290
22336,MRPL40,64976
22337,C22orf39,128977
22338,UFD1L,7353
22339,CDC45,8318
22340,CLDN5,7122
22341,LINC00895,150185
22342,SEPT5,5413
22343,SEPT5-GP1BB,100526833
22344,GP1BB,2812
22345,TBX1,6899
22346,GNB1L,54584
22347,C22orf29,79680
22348,TXNRD2,10587
22349,COMT,1312
22350,ARVCF,421
22351,TANGO2,128989
22352,DGCR8,54487
22353,TRMT2A,27037
22354,RANBP1,5902
22355,ZDHHC8,29801
22356,CCDC188,388849
22357,LOC284865,284865
22358,LINC00896,150197
22359,RTN4R,65078
22360,DGCR6L,85359
22361,TMEM191B,728229
22362,PI4KAP1,728233
22363,RIMBP3,85376
22364,ZNF74,7625
22365,SCARF2,91179
22366,KLHL22,84861
22367,MED15,51586
22368,POM121L4P,266697
22369,TMEM191A,84222
22370,PI4KA,5297
22371,SERPIND1,3053
22372,SNAP29,9342
22373,CRKL,1399
22374,LOC101928891,101928891
22375,AIFM3,150209
22376,LZTR1,8216
22377,THAP7,80764
22378,THAP7-AS1,439931
22379,TUBA3FP,113691
22380,P2RX6,9127
22381,SLC7A4,6545
22382,P2RX6P,440799
22383,LRRC74B,400891
22384,BCRP2,400892
22385,FAM230B,284861
22386,POM121L8P,29797
22387,RIMBP3B,440804
22388,HIC2,23119
22389,TMEM191C,645426
22390,PI4KAP2,375133
22391,RIMBP3C,150221
22392,UBE2L3,7332
22393,YDJC,150223
22394,CCDC116,164592
22395,SDF2L1,23753
22396,PPIL2,23759
22397,YPEL1,29799
22398,MAPK1,5594
22399,PPM1F,9647
22400,TOP3B,8940
22401,VPREB1,7441
22402,BMS1P20,96610
22403,ZNF280B,140883
22404,ZNF280A,129025
22405,PRAME,23532
22406,LL22NC03-63E9.3,648691
22407,POM121L1P,25812
22408,GGTLC2,91227
22409,IGLL5,100423062
22410,RSPH14,27156
22411,GNAZ,2781
22412,RAB36,9609
22413,BCR,613
22414,FBXW4P1,26226
22415,CES5AP1,649264
22416,ZDHHC8P1,150244
22417,LOC101929374,101929374
22418,LOC388882,388882
22419,IGLL1,3543
22420,DRICH1,51233
22421,GUSBP11,91316
22422,RGL4,266747
22423,ZNF70,7621
22424,VPREB3,29802
22425,C22orf15,150248
22426,CHCHD10,400916
22427,MMP11,4320
22428,SMARCB1,6598
22429,DERL3,91319
22430,SLC2A11,66035
22431,MIF-AS1,284889
22432,MIF,4282
22433,GSTT2B,653689
22434,DDTL,100037417
22435,DDT,1652
22436,GSTT2,2953
22437,GSTTP1,25774
22438,LOC391322,391322
22439,GSTT1,2952
22440,GSTTP2,653399
22441,CABIN1,23523
22442,SUSD2,56241
22443,GGT5,2687
22444,POM121L9P,29774
22445,SPECC1L,23384
22446,SPECC1L-ADORA2A,101730217
22447,ADORA2A,135
22448,ADORA2A-AS1,646023
22449,UPB1,51733
22450,GUCD1,83606
22451,SNRPD3,6634
22452,GGT1,2678
22453,LRRC75B,388886
22454,BCRP3,644165
22455,POM121L10P,646074
22456,PIWIL3,440822
22457,TOP1P2,7152
22458,SGSM1,129049
22459,TMEM211,255349
22460,KIAA1671,85379
22461,LOC100128531,100128531
22462,CRYBB3,1417
22463,CRYBB2,1415
22464,IGLL3P,91353
22465,LRP5L,91355
22466,CRYBB2P1,1416
22467,ADRBK2,157
22468,MYO18B,84700
22469,SEZ6L,23544
22470,ASPHD2,57168
22471,HPS4,89781
22472,SRRD,402055
22473,TFIP11,24144
22474,TPST2,8459
22475,CRYBB1,1414
22476,CRYBA4,1413
22477,MIAT,440823
22478,MIATNB,102724827
22479,LINC01422,101929539
22480,MN1,4330
22481,PITPNB,23760
22482,TTC28-AS1,284900
22483,TTC28,23331
22484,CHEK2,11200
22485,HSCB,150274
22486,CCDC117,150275
22487,XBP1,7494
22488,ZNRF3,84133
22489,ZNRF3-AS1,100874123
22490,C22orf31,25770
22491,KREMEN1,83999
22492,EMID1,129080
22493,RHBDD3,25807
22494,EWSR1,2130
22495,GAS2L1,10634
22496,RASL10A,10633
22497,AP1B1,162
22498,RFPL1S,10740
22499,RFPL1,5988
22500,NEFH,4744
22501,THOC5,8563
22502,NIPSNAP1,8508
22503,NF2,4771
22504,CABP7,164633
22505,ZMAT5,55954
22506,UQCR10,29796
22507,ASCC2,84164
22508,MTMR3,8897
22509,HORMAD2-AS1,101929664
22510,HORMAD2,150280
22511,LIF,3976
22512,OSM,5008
22513,GATSL3,652968
22514,TBC1D10A,83874
22515,SF3A1,10291
22516,CCDC157,550631
22517,KIAA1656,85371
22518,RNF215,200312
22519,SEC14L2,23541
22520,MTFP1,51537
22521,SEC14L3,266629
22522,SDC4P,376844
22523,SEC14L4,284904
22524,SEC14L6,730005
22525,GAL3ST1,9514
22526,PES1,23481
22527,TCN2,6948
22528,SLC35E4,339665
22529,DUSP18,150290
22530,OSBP2,23762
22531,MORC2-AS1,150291
22532,MORC2,22880
22533,TUG1,55000
22534,SMTN,6525
22535,SELM,140606
22536,INPP5J,27124
22537,PLA2G3,50487
22538,RNF185,91445
22539,LIMK2,3985
22540,PIK3IP1,113791
22541,PATZ1,23598
